1,Potla,10065.7
SAVE (Encore),1440767,https://osu.ppy.sh/beatmaps/2964222,HDDT,385.012,0.9617737003058104,Grade.A,493,496
Ghost Rule,413117,https://osu.ppy.sh/beatmaps/933875,NM,374.574,0.9977231329690346,Grade.A,982,1038
Today is Gonna be a Great Day (TV Size),1209835,https://osu.ppy.sh/beatmaps/2518845,DT,374.271,0.9480392156862745,Grade.S,240,240
Ghost Rule,440650,https://osu.ppy.sh/beatmaps/1564521,NM,364.631,0.9768270944741533,Grade.S,1082,1083
22,neil123,6939.61
Sunglow,1193588,https://osu.ppy.sh/beatmaps/2486881,NM,356.754,0.9988465974625144,Grade.S,1645,1646
Lonely Go! (TV Size),863227,https://osu.ppy.sh/beatmaps/1805627,NM,353.376,0.992372234935164,Grade.S,575,575
Soundscape,534054,https://osu.ppy.sh/beatmaps/1791963,NM,352.011,0.9907179907179907,Grade.S,1699,1700
caramel heaven,297969,https://osu.ppy.sh/beatmaps/817929,NM,351.554,0.986643932935493,Grade.A,1486,1574
Core of Spark,798420,https://osu.ppy.sh/beatmaps/1676639,NM,346.936,0.9910292728989613,Grade.S,1968,1971
23,_Rameez,6854.06
Mynarco,1253246,https://osu.ppy.sh/beatmaps/2604568,NM,391.26,0.9920863309352518,Grade.S,832,833
Ascension to Heaven,968656,https://osu.ppy.sh/beatmaps/2026805,NM,383.527,0.9795985521553142,Grade.S,1321,1323
New World,407175,https://osu.ppy.sh/beatmaps/884664,NM,371.775,0.9839771101573677,Grade.S,1535,1535
Through the Fire and Flames,382400,https://osu.ppy.sh/beatmaps/1001682,NM,353.216,0.9763248667293822,Grade.A,3178,3220
Sidetracked Day,838182,https://osu.ppy.sh/beatmaps/1754777,NM,349.236,0.981284475965327,Grade.A,1706,2261
24,Napoli,6850.33
Shounen Ripples,763619,https://osu.ppy.sh/beatmaps/1605598,NM,356.149,0.9987468671679198,Grade.S,721,721
Yume no Tsubomi,503213,https://osu.ppy.sh/beatmaps/1219094,NM,353.394,0.9914940828402367,Grade.S,1789,1789
One by One,1148073,https://osu.ppy.sh/beatmaps/2404778,HR,339.262,0.9930555555555556,Grade.S,537,537
Uragiri no Yuuyake -TV Size Long Ver.-,949071,https://osu.ppy.sh/beatmaps/2041573,HDDT,337.812,0.9929639401934917,Grade.SH,537,537
Gogatsu wa Hana Rokushou no Madobe kara,1373268,https://osu.ppy.sh/beatmaps/2839123,NM,334.399,0.9915123456790124,Grade.S,1190,1190
25,nitr0f,6737.73
Patchwork Staccato,416702,https://osu.ppy.sh/beatmaps/1962068,DT,357.434,0.9872448979591837,Grade.S,1032,1032
Namikare,1174754,https://osu.ppy.sh/beatmaps/2450295,NM,356.955,0.992153443766347,Grade.A,1490,1604
I Bet You'll Forget That Even If You Noticed That,601135,https://osu.ppy.sh/beatmaps/1343792,HR,350.261,0.9643645537685273,Grade.A,1455,1471
-ELIS-,930062,https://osu.ppy.sh/beatmaps/1942387,NM,340.696,0.9780987884436161,Grade.A,1382,1387
Fake,1146723,https://osu.ppy.sh/beatmaps/2394332,NM,332.434,0.9825918762088974,Grade.S,1369,1374
26,Juggernaut,6721.75
Gold Dust,935111,https://osu.ppy.sh/beatmaps/1956123,HDDT,364.711,0.9900990099009901,Grade.A,436,458
Mloda krew,996024,https://osu.ppy.sh/beatmaps/2083421,HDDT,364.489,0.9917055469155003,Grade.SH,991,991
